ID,Manager,Name Country,Title,First,Middle,Last,Suffix,Type,Reason,Hire Date,End Date,Job Code,Position,Business,Location,Office,Time Type,Assigned Shift,Default Weekly Hours,Scheduled Weekly Hours,Pay Type,Custom Job Class,WCC,Effective Date,Address Country,Address Line 1,Address Line 2,Address Line 3,Address Line 4,Address Line 5,Address Line 6,Address Line 7,Address Line 8,Address Line 9,Address Line 1 - Local,Address Line 2 - Local,Address Line 3 - Local,Address Line 4 - Local,Address Line 5 - Local,Address Line 6 - Local,Address Line 7 - Local,Address Line 8 - Local,Address Line 9 - Local,City,City Subdivision 1,City Subdivision 2,City Subdivision 1 - Local,City Subdivision 2 - Local,Country Region,Region Subdivision 1,Region Subdivision 2,Region Subdivision 1 - Local,Region Subdivision 2 - Local,Postal Code,Address Public,Address Primary,Address Type,Address Use For,Local City,Address ID,Country Code,Phone Country Code,Number,Extension,Device Type,Phone Public,Phone Primary,Phone Usage Type,Phone Use For,Phone ID,Email Address,Comments,Email Public,Email Primary,Email Usage Type,Email Use For,Email ID
21377,21088,Australia,,Sophia,,Kemp,,Regular,Hire Employee > New Hire > New Position,3/3/2015,,Director_Facilities_Operations,"Director, Facilities Operations","Director, Facilities Operations",Sydney,,FT,,38,38,Salaried,,,3/3/2015,AUS,352 New South Head Road,,,,,,,,,,,,,,,,,,Double Bay,,,,,New South Wales,,,,,2028,,Yes,Home,"Mailing

Street Address",,Sophia_Kemp_352_New_South_Head_Road,61,Australia (+61),() 0458632777,,Mobile,,Yes,Home,,Sophia_Kemp_HOME_Primary,skemp@google.net,,,Yes,Home,,Sophia_Kemp_HOME_Primary
21378,21377,Japan,,Yoko,,Ito,,Regular,Hire Employee > New Hire > New Position,3/3/2015,,Facilities_Administrator,Facilities Administrator,Facilities Administrator,Tokyo,,FT,,40,40,Hourly,,,3/3/2015,JPN,2-32-30-102 Matsubara,,,,,,,,,,,,,,,,,,Setagaya-ku,,,,,Tokyo,,,,,156-0043,,Yes,Home,"Mailing

Street Address",,Yoko_Ito_2_32_30_102_Matsubara,81,Japan (+81),(3) 5321-0000,,Mobile,,Yes,Home,,Yoko_Ito_HOME_Primary,yoko.ito@hcm.show,,Public,Yes,Work,,Yoko_Ito_WORK_Primary
21379,21377,Singapore,,Harry,,Lee,,Regular,Hire Employee > New Hire > New Position,3/3/2015,,Facilities_Administrator,Facilities Administrator,Facilities Administrator,Singapore,,FT,,40,40,Hourly,,,3/3/2015,SGP,Jalan Tenteram,,,,,#02-369,,,,,,,,,,,,,Singapore,,,,,,,,,,321016,,Yes,Home,"Mailing

Street Address",,Harry_Lee_Jalan_Tenteram,65,Singapore (+65),() 62586258,,Mobile,Public,Yes,Work,,Harry_Lee_WORK_Primary,harry.lee@hcm.show,,Public,Yes,Work,,Harry_Lee_WORK_Primary
21380,21377,China,,Xiaoming,,Wang,,Regular,Hire Employee > New Hire > New Position,3/3/2015,,Facilities_Administrator,Facilities Administrator,Facilities Administrator,Shanghai,,FT,,40,40,Hourly,,,3/3/2015,CHN,2033 Hunan Road,,,,,,,,,,,,,,,,,,,,,,,Shanghai,,,,,200011,,Yes,Home,"Mailing

Street Address",,Xiaoming_Wang_2033_Hunan_Road,86,China (+86),(139) 1234-5678,,Mobile,Public,Yes,Work,,Xiaoming_Wang_WORK_Primary,xiaoming.wang@hcm.show,,Public,Yes,Work,,Xiaoming_Wang_WORK_Primary
21381,21364,Canada,,Rudy,,Morris,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Senior_Consultant,Senior Consultant,Senior Consultant,Toronto,,FT,,40,40,Salaried,,958,1/1/2015,CAN,150 York St,,,,,,,,,,,,,,,,,,Toronto,,,,,Ontario,,,,,M5H 3S5,,Yes,Home,"Mailing

Street Address",,Rudy_Morris_150_York_St,1,Canada (+1),(416) 644-8800,,Mobile,,Yes,Home,,Rudy_Morris_HOME_Primary,rudy.morris@hcm.show,,Public,Yes,Work,,Rudy_Morris_WORK_Primary
21382,21038,Canada,,Amy,,Frost,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Calgary,,FT,,40,40,Salaried,,,1/1/2015,CAN,1021 10 Avenue SW,,,,,,,,,,,,,,,,,,Calgary,,,,,Alberta,,,,,T2R 0B7,,Yes,Home,"Mailing

Street Address",,Amy_Frost_1021_10_Avenue_SW,1,Canada (+1),(403) 297-2094,,Mobile,Public,Yes,Work,,Amy_Frost_WORK_Primary,amy.frost@hcm.show,,Public,Yes,Work,,Amy_Frost_WORK_Primary
21383,21038,Canada,,Frank,,Roy,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2015,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Vancouver,,FT,,40,40,Salaried,,763011,1/1/2015,CAN,203 6th Ave W,,,,,,,,,,,,,,,,,,Vancouver,,,,,British Columbia,,,,,V5Y 1K7,,Yes,Home,"Mailing

Street Address",,Frank_Roy_203_6th_Ave_W,1,Canada (+1),(604) 709-3432,,Mobile,Public,Yes,Work,,Frank_Roy_WORK_Primary,frank.roy@hcm.show,,Public,Yes,Work,,Frank_Roy_WORK_Primary
21384,21132,Canada,,Shaun,,Holmes,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2015,,Customer_Service_Associate,Customer Service Associate,Customer Service Associate,Montreal,,FT,,40,40,Exception_Hourly,,611420,1/1/2015,CAN,4335 Boul Notre Dame,,,,,,,,,,,,,,,,,,Laval,,,,,Quebec,,,,,H7W 1T3,,Yes,Home,"Mailing

Street Address",,Shaun_Holmes_4335_Boul_Notre_Dame,1,Canada (+1),(450) 688-2522,,Mobile,,Yes,Home,,Shaun_Holmes_HOME_Primary,shaun.holmes@hcm.show,,Public,Yes,Work,,Shaun_Holmes_WORK_Primary
21385,21132,Canada,,Monique,,Simard,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Customer_Service_Associate,Customer Service Associate,Customer Service Associate,Toronto,,FT,,40,40,Exception_Hourly,,958,1/1/2015,CAN,3532 Enniskillen Circle,,,,,,,,,,,,,,,,,,Mississauga,,,,,Ontario,,,,,L5C 2N1,,Yes,Home,"Mailing

Street Address",,Monique_Simard_3532_Enniskillen_Circle,1,Canada (+1),(905) 277-9994,,Mobile,,Yes,Home,,Monique_Simard_HOME_Primary,monique.simard@hcm.show,,Public,Yes,Work,,Monique_Simard_WORK_Primary
21386,21132,Canada,,Sylvain,,Gadoua,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2015,,Customer_Service_Associate,Customer Service Associate,Customer Service Associate,Montreal,,FT,,40,40,Exception_Hourly,,611420,1/1/2015,CAN,116 rue Guilbault,,,,,,,,,,,,,,,,,,Longueuil,,,,,Quebec,,,,,J4H 2T2,,Yes,Home,"Mailing

Street Address",,Sylvain_Gadoua_116_rue_Guilbault,1,Canada (+1),(514) 527-6468,,Mobile,Public,Yes,Work,,Sylvain_Gadoua_WORK_Primary,sylvain.gadoua@hcm.show,,Public,Yes,Work,,Sylvain_Gadoua_WORK_Primary
21387,21132,Canada,,Guy,,Pilon,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2015,,Customer_Service_Associate,Customer Service Associate,Customer Service Associate,Toronto,,FT,,40,40,Exception_Hourly,,958,1/1/2015,CAN,232 Yorktech Dr,,,,,,,,,,,,,,,,,,Markham,,,,,Ontario,,,,,L6G 1A6,,Yes,Home,"Mailing

Street Address",,Guy_Pilon_232_Yorktech_Dr,1,Canada (+1),(905) 943-8700,,Mobile,Public,Yes,Work,,Guy_Pilon_WORK_Primary,guy.pilon@hcm.show,,Public,Yes,Work,,Guy_Pilon_WORK_Primary
21388,21167,Denmark,,Jens,,Mortensen,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Copenhagen,,FT,,37,37,Salaried,,,1/1/2015,DNK,Signesvej 2,,,,,,,,,,,,,,,,,,Hellerup,,,,,,,,,,2900,,Yes,Home,"Mailing

Street Address",,Jens_Mortensen_Signesvej_2,45,Denmark (+45),() 20 47 10 10,,Mobile,Public,Yes,Work,,Jens_Mortensen_WORK_Primary,jens.mortensen@hcm.show,,Public,Yes,Work,,Jens_Mortensen_WORK_Primary
21389,21167,Denmark,,Helle,,Jensen,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Odense,,FT,,37,37,Salaried,,,1/1/2015,DNK,Uglevangen 20,,,,,,,,,,,,,,,,,,Odense,,,,,,,,,,5210,,Yes,Home,"Mailing

Street Address",,Helle_Jensen_Uglevangen_20,45,Denmark (+45),() 20 40 09 10,,Mobile,Public,Yes,Work,,Helle_Jensen_WORK_Primary,helle.jensen@hcm.show,,Public,Yes,Work,,Helle_Jensen_WORK_Primary
21390,21167,Sweden,,Niklas,,Norman,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Gothenburg,,FT,,40,40,Salaried,,,8/18/2015,SWE,Engelbrektsgatan 10,,,,,,,,,,,,,,,,,,Gothenburg,,,,,,,,,,411 27,,Yes,Home,"Mailing

Street Address",,Niklas_Norman_Engelbrektsgatan_10,46,Sweden (+46),(70) 3451234,,Mobile,,Yes,Home,,Niklas_Norman_HOME_Primary,niklas.norman@hcm.show,,Public,Yes,Work,,Niklas_Norman_WORK_Primary
21391,21167,Sweden,,Elin,,Persson,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Stockholm,,FT,,40,40,Salaried,,,8/18/2015,SWE,Seglarvägen 1,,,,,,,,,,,,,,,,,,Saltsjobaden,,,,,,,,,,133 33,,Yes,Home,"Mailing

Street Address",,Elin_Persson_Seglarvagen_1,46,Sweden (+46),() 72 123 9067,,Mobile,Public,Yes,Work,,Elin_Persson_WORK_Primary,elin.persson@hcm.show,,Public,Yes,Work,,Elin_Persson_WORK_Primary
21392,21197,France,,Xaviere,,Francois,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Project_Manager,Project Manager,Project Manager,Lyon,,FT,,35,35,Salaried,,,1/1/2015,FRA,Rue Jussieu,,4,,,,,,,,,,,,,,,,Lyon,,,,,,,,,,69002,,Yes,Home,"Mailing

Street Address",,Xaviere_Francois_Rue_Jussieu,33,France (+33),() 649592001,,Mobile,Public,Yes,Work,,Xaviere_Francois_WORK_Primary,xaviere.francois@hcm.show,,Public,Yes,Work,,Xaviere_Francois_WORK_Primary
21393,21197,France,,Marie-Odile,,Woeltz,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Consultant_Manager,Consultant Manager,Consultant Manager,Lyon,,FT,,35,35,Salaried,,,1/1/2015,FRA,Cours Gambetta,,93,,,,,,,,,,,,,,,,Lyon,,,,,,,,,,69003,,Yes,Home,"Mailing

Street Address",,Marie_Odile_Woeltz_Cours_Gambetta,33,France (+33),(0) 494857609,,Mobile,,Yes,Home,,Marie_Odile_Woeltz_HOME_Primary,marie-odile.woeltz@hcm.show,,Public,Yes,Work,,Marie_Odile_Woeltz_WORK_Primary
21394,21197,France,,Yael,,Bensoussan,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Senior_Consultant,Senior Consultant,Senior Consultant,Lyon,,FT,,35,35,Salaried,,,1/1/2015,FRA,Boulevard Marius Vivier Merle,,111,,,,,,,,,,,,,,,,Lyon,,,,,,,,,,69003,,Yes,Home,"Mailing

Street Address",,Yael_Bensoussan_Boulevard_Marius_Vivier_Merle,33,France (+33),(0) 692756216,,Mobile,Public,Yes,Work,,Yael_Bensoussan_WORK_Primary,yael.bensoussan@hcm.show,,Public,Yes,Work,,Yael_Bensoussan_WORK_Primary
21395,21197,France,,Samuel,,Muller,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Resource_Manager,Resource Manager,Resource Manager,Lyon,,FT,,35,35,Salaried,,,1/1/2015,FRA,Avenue Leclerc,,67,,,,,,,,,,,,,,,,Lyon,,,,,,,,,,69007,,Yes,Home,"Mailing

Street Address",,Samuel_Muller_Avenue_Leclerc,33,France (+33),(0) 674625191,,Mobile,Public,Yes,Work,,Samuel_Muller_WORK_Primary,smuller@hcm.show,,Public,Yes,Work,,Samuel_Muller_WORK_Primary
21396,21167,France,,Pierre,,Birac,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Lyon,,FT,,35,35,Salaried,,,1/1/2015,FRA,Avenue Jean Jaurès,,25,,,,,,,,,,,,,,,,Decines Charpieu,,,,,,,,,,69150,,Yes,Home,"Mailing

Street Address",,Pierre_Birac_Avenue_Jean_Jaures,33,France (+33),(0) 618272540,,Mobile,Public,Yes,Work,,Pierre_Birac_WORK_Primary,pierre.birac@hcm.show,,Public,Yes,Work,,Pierre_Birac_WORK_Primary
21397,21197,France,,Nolwen,,Kervelec,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Consultant,Consultant,Consultant,Lyon,,PT,,35,28,Salaried,,,1/1/2015,FRA,Route de Paris,,78,bis,,,,,,,,,,,,,,,Charbonnieres les Bains,,,,,,,,,,69260,,Yes,Home,"Mailing

Street Address",,Nolwen_Kervelec_Route_de_Paris,33,France (+33),(0) 628363456,,Mobile,Public,Yes,Work,,Nolwen_Kervelec_WORK_Primary,nolwen.kervelec@hcm.show,,Public,Yes,Work,,Nolwen_Kervelec_WORK_Primary
21398,21197,France,,Lucho,,Hirigoyen,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Consultant,Consultant,Consultant,Lyon,,FT,,39,39,Salaried,,,1/1/2015,FRA,Avenue Lamartine,,44,,,,,,,,,,,,,,,,Charbonnieres les Bains,,,,,,,,,,69260,,Yes,Home,"Mailing

Street Address",,Lucho_Hirigoyen_Avenue_Lamartine,33,France (+33),(0) 637463652,,Mobile,Public,Yes,Work,,Lucho_Hirigoyen_WORK_Primary,lucho.hirigoyen@hcm.show,,Public,Yes,Work,,Lucho_Hirigoyen_WORK_Primary
21399,21197,France,,Noura,,Ayeb,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Associate_Consultant,Associate Consultant,Associate Consultant,Nice,,FT,,35,35,Salaried,,,1/1/2015,FRA,Chemin du Rossignol,,17,,,,,,,,,,,,,,,,Grasse,,,,,Alpes-Maritimes,,,,,6130,,Yes,Home,"Mailing

Street Address",,Noura_Ayeb_Chemin_du_Rossignol,33,France (+33),(0) 649848476,,Mobile,Public,Yes,Work,,Noura_Ayeb_WORK_Primary,noura.ayeb@hcm.show,,Public,Yes,Work,,Noura_Ayeb_WORK_Primary
21400,21197,France,,Victor,,Soulier,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Consultant,Consultant,Consultant,Nice,,FT,,39,39,Salaried,,,1/1/2015,FRA,Rue Anatole France,,15,,,,,,,,,,,,,,,,Cagnes sur Mer,,,,,,,,,,6800,,Yes,Home,"Mailing

Street Address",,Victor_Soulier_Rue_Anatole_France,33,France (+33),(0) 638377205,,Mobile,Public,Yes,Work,,Victor_Soulier_WORK_Primary,victor.soulier@hcm.show,,Public,Yes,Work,,Victor_Soulier_WORK_Primary
21401,21197,France,,Delphine,,Dufasque,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Consultant,Consultant,Consultant,Paris,,FT,,39,39,Salaried,,,1/1/2015,FRA,Rue Descartes,,17,,,,,,,,,,,,,,,,Paris,,,,,,,,,,75005,,Yes,Home,"Mailing

Street Address",,Delphine_Dufasque_Rue_Descartes,33,France (+33),(0) 636532532,,Mobile,Public,Yes,Work,,Delphine_Dufasque_WORK_Primary,delphine.dufasque@hcm.show,,Public,Yes,Work,,Delphine_Dufasque_WORK_Primary
21402,21197,France,,Pascal,,Cervetti,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Senior_Consultant,Senior Consultant,Senior Consultant,Paris,,FT,,35,35,Salaried,,,1/1/2015,FRA,Cours de Vincennes,,8,,,,,,,,,,,,,,,,Paris,,,,,Paris,,,,,75012,,Yes,Home,"Mailing

Street Address",,Pascal_Cervetti_Cours_de_Vincennes,33,France (+33),(0) 150298573,,Mobile,Public,Yes,Work,,Pascal_Cervetti_WORK_Primary,pascal.cervetti@hcm.show,,Public,Yes,Work,,Pascal_Cervetti_WORK_Primary
21403,21145,France,,Charles-Arnaud,,Desmontier,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Senior_HR_Representative,Senior HR Representative,Senior HR Representative,Paris,,FT,,35,35,Salaried,,,1/1/2015,FRA,Rue Desnouettes,,27,,,,,,,,,,,,,,,,Paris,,,,,,,,,,75015,,Yes,Home,"Mailing

Street Address",,Charles_Arnaud_Desmontier_Rue_Desnouettes,33,France (+33),(0) 669299272,,Mobile,Public,Yes,Work,,Charles_Arnaud_Desmontier_WORK_Primary,charles-arnaud.desmontier@hcm.show,,Public,Yes,Work,,Charles_Arnaud_Desmontier_WORK_Primary
21404,21244,France,,Gregoire,,Tisserand,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Regional_Finance_Manager,Regional Finance Manager,Regional Finance Manager,Paris,,FT,,35,35,Salaried,,,1/1/2015,FRA,Avenue Dubonnet,,11,,,,,,,,,,,,,,,,Courbevoie,,,,,,,,,,92400,,Yes,Home,"Mailing

Street Address",,Gregoire_Tisserand_Avenue_Dubonnet,33,France (+33),(0) 685928572,,Mobile,Public,Yes,Work,,Gregoire_Tisserand_WORK_Primary,gregoire.tisserand@hcm.show,,Public,Yes,Work,,Gregoire_Tisserand_WORK_Primary
21405,21174,France,,Franck,,Dupuis,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Office_Manager,Office Manager,Office Manager,Paris,,FT,,35,35,Salaried,,,1/1/2015,FRA,Rue de Port Marly,,5,,,,,,,,,,,,,,,,Marly le Roy,,,,,,,,,,78160,,Yes,Home,"Mailing

Street Address",,Franck_Dupuis_Rue_de_Port_Marly,33,France (+33),(0) 618282753,,Mobile,Public,Yes,Work,,Franck_Dupuis_WORK_Primary,franck.dupuis@hcm.show,,Public,Yes,Work,,Franck_Dupuis_WORK_Primary
21406,21197,France,,Faustine,,Pacot,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Resource_Manager,Resource Manager,Resource Manager,Paris,,FT,,35,35,Salaried,,,1/1/2015,FRA,Rue du Général Leclerc,,30,,,,,,,,,,,,,,,,Louveciennes,,,,,,,,,,78430,,Yes,Home,"Mailing

Street Address",,Faustine_Pacot_Rue_du_General_Leclerc,33,France (+33),(0) 628563619,,Mobile,Public,Yes,Work,,Faustine_Pacot_WORK_Primary,faustine.pacot@hcm.show,,Public,Yes,Work,,Faustine_Pacot_WORK_Primary
21407,21008,France,,Julie,,Boyer,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Director_Payroll_Operations,"Director, Payroll Operations","Director, Payroll Operations",Paris,,FT,,35,35,Salaried,,,1/1/2015,FRA,Rue du Lion d'Or,,11,,,,,,,,,,,,,,,,Vitry sur Seine,,,,,,,,,,94400,,Yes,Home,"Mailing

Street Address",,Julie_Boyer_Rue_du_Lion_dOr,33,France (+33),(0) 627433487,,Mobile,Public,Yes,Work,,Julie_Boyer_WORK_Primary,julie.boyer@hcm.show,,Public,Yes,Work,,Julie_Boyer_WORK_Primary
21408,21197,France,,Ines,,Sablo,,Regular,Hire Employee > New Hire > New Position,1/1/2015,,Project_Manager,Project Manager,Project Manager,Paris,,FT,,35,35,Salaried,,,1/1/2015,FRA,Rue de la Tour,,19,,,,,,,,,,,,,,,,Paris,,,,,,,,,,75016,,Yes,Home,"Mailing

Street Address",,Ines_Sablo_Rue_de_la_Tour,33,France (+33),() 657575668,,Mobile,Public,Yes,Work,,Ines_Sablo_WORK_Primary,ines.sablo@hcm.show,,Public,Yes,Work,,Ines_Sablo_WORK_Primary
21409,21197,France,,Jean-Luc,,Boulanger,,Regular,Hire Employee > New Hire > New Position,3/1/2006,,Senior_Consultant,Senior Consultant,Senior Consultant,Paris,,FT,,35,35,Salaried,,,3/1/2010,FRA,Avenue Emile Zola,,18,,,,,,,,,,,,,,,,Saint Maur des Fosses,,,,,Val-de-Marne,,,,,94100,,Yes,Home,"Mailing

Street Address",,Jean_Luc_Boulanger_Avenue_Emile_Zola,33,France (+33),(06) 49848411,,Mobile,Public,Yes,Work,,Jean_Luc_Boulanger_WORK_Primary,jean-luc.boulanger@hcm.show,,Public,Yes,Work,,Jean_Luc_Boulanger_WORK_Primary
21410,21175,United States of America,,Benjamin,,Leon,,Regular,Hire Employee > New Hire > New Position,10/1/2014,,Shipping_and_Receiving_Associate,Shipping & Receiving Associate,Shipping & Receiving Associate,San_Francisco,,PT,,40,24,Hourly,,8810,10/1/2014,USA,1190 Mission Street,,,,,,,,,,,,,,,,,,San Francisco,,,,,California,,,,,94103,,Yes,Home,"Mailing

Street Address",,Benjamin_Leon_1190_Mission_Street,1,United States of America (+1),(415) 555-8729,,Mobile,Public,Yes,Home,,Benjamin_Leon_HOME_Primary,ben.leon@hotmail.com,,Public,Yes,Home,,Benjamin_Leon_HOME_Primary
21411,21175,United States of America,,Lexi,,Breton,,Regular,Hire Employee > New Hire > New Position,10/1/2014,,Shipping_and_Receiving_Associate,Shipping & Receiving Associate,Shipping & Receiving Associate,San_Francisco,,PT,,40,24,Hourly,,8810,10/1/2014,USA,AVA 55 Ninth,,,,,,,,,,,,,,,,,,San Francisco,,,,,California,,,,,94103,,Yes,Home,"Mailing

Street Address",,Lexi_Breton_AVA_55_Ninth,1,United States of America (+1),(925) 555-8369,,Mobile,Public,Yes,Home,,Lexi_Breton_HOME_Primary,lex.breton@hotmail.com,,Public,Yes,Home,,Lexi_Breton_HOME_Primary
21412,21175,United States of America,,Angela,,Snodgrass,,Regular,Hire Employee > New Hire > New Position,10/1/2014,,Shipping_and_Receiving_Associate,Shipping & Receiving Associate,Shipping & Receiving Associate,San_Francisco,,PT,,40,24,Hourly,,8810,10/1/2014,USA,1188 Mission Street,,,,,,,,,,,,,,,,,,San Francisco,,,,,California,,,,,94103,,Yes,Home,"Mailing

Street Address",,Angela_Snodgrass_1188_Mission_Street,1,United States of America (+1),(415) 555-6541,,Mobile,Public,Yes,Home,,Angela_Snodgrass_HOME_Primary,angela.snodgrass@hotmail.com,,Public,Yes,Home,,Angela_Snodgrass_HOME_Primary
21415,21197,Finland,,Ville,,Koskinen,,Regular,Hire Employee > New Hire > New Position,1/1/2016,,Consultant,Consultant,Consultant,Helsinki,,FT,,37.5,37.5,Salaried,,,1/1/2016,FIN,Kansakoulukatu 5,,,,,,,,,,,,,,,,,,,Helsinki,,,,,,,,,100,,Yes,Home,"Mailing

Street Address",,Ville_Koskinen_Kansakoulukatu_5,358,Finland (+358),(09) 1045811,,Mobile,Public,Yes,Home,,Ville_Koskinen_HOME_Primary,ville.koskinen@hcm.show,,Public,Yes,Work,,Ville_Koskinen_WORK_Primary
21416,21197,Sweden,,Simon,,Larsson,,Regular,Hire Employee > New Hire > New Position,1/1/2016,,Consultant,Consultant,Consultant,Gothenburg,,FT,,40,40,Salaried,,,1/1/2016,SWE,Strandvagen 7A,,,,,,,,,,,,,,,,,,Stockholm,,,,,,,,,,114 56,,Yes,Home,"Mailing

Street Address",,Simon_Larsson_Strandvagen_7A,46,Sweden (+46),(8) 405 09 09,,Mobile,Public,Yes,Home,,Simon_Larsson_HOME_Primary,simon.larsson@hcm.show,,Public,Yes,Work,,Simon_Larsson_WORK_Primary
21417,21167,Finland,,Juha,,Niemi,,Regular,Hire Employee > New Hire > New Position,1/1/2016,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Helsinki,,FT,,40,40,Salaried,,,1/1/2016,FIN,Hopeasalmentie 9,,,,,,,,,,,,,,,,,,,Helsinki,,,,,,,,,570,,Yes,Home,"Mailing

Street Address",,Juha_Niemi_Hopeasalmentie_9,358,Finland (+358),(09) 1098744,,Mobile,Public,Yes,Home,,Juha_Niemi_HOME_Primary,juha.niemi@hcm.show,,Public,Yes,Work,,Juha_Niemi_WORK_Primary
21418,21103,United States of America,,Connor,Edward,Cleary,,Regular,Hire Employee > New Hire > Fill Vacancy,3/1/2015,,Marketing_Specialist,Marketing Specialist,Marketing Specialist,Boston,,FT,,40,40,Salaried,,8810,3/1/2015,USA,554 John Adams Circle,Apt 303,,,,,,,,,,,,,,,,,Boston,,,,,Massachusetts,,,,,2108,,Yes,Home,"Mailing

Street Address",,Connor_Cleary_554_John_Adams_Circle,1,United States of America (+1),(617) 530-1862,,Landline,Public,Yes,Home,Shipping,Connor_Cleary_HOME_Primary,ccleary@hcm.show,,Public,Yes,Work,,Connor_Cleary_WORK_Primary
21419,21091,United States of America,,Darius,,Simba,,Regular,Hire Employee > New Hire > Fill Vacancy,4/1/2015,,Sales_Proposal_Specialist,Sales Proposal Specialist,Sales Proposal Specialist,Chicago,,FT,,40,40,Salaried,,8810,4/1/2015,USA,129 Stucky Avenue,,,,,,,,,,,,,,,,,,Bridgeview,,,,,Illinois,,,,,60455,,Yes,Home,"Mailing

Street Address",,Darius_Simba_129_Stucky_Avenue,1,United States of America (+1),(703) 457-7131,,Landline,Public,Yes,Home,Shipping,Darius_Simba_HOME_Primary,dsimba@gmail.com,,Public,Yes,Home,,Darius_Simba_HOME_Primary
21422,21365,United States of America,,Anwar,,Devi,,Regular,Hire Employee > New Hire > New Position,6/1/2015,,Associate_Consultant,Associate Consultant,Associate Consultant,Atlanta,,FT,,40,40,Salaried,,8810,6/1/2015,USA,905 Piedmont Ave. SE,Apt 1601,,,,,,,,,,,,,,,,,Atlanta,,,,,Georgia,,,,,30308,,Yes,Home,"Mailing

Street Address",,Anwar_Devi_905_Piedmont_Ave_SE,1,United States of America (+1),(404) 802-9872,,Landline,Public,Yes,Home,,Anwar_Devi_HOME_Primary,adevi@hcm.show,,Public,Yes,Work,,Anwar_Devi_WORK_Primary
21423,21039,United States of America,,Lily,,Kang,,Regular,,7/16/2016,,Inside_Sales_Representative,Inside Sales Representative,Inside Sales Representative,New_York,,FT,,40,40,Salaried,,8810,7/16/2016,USA,920 Arcadia Place,Apt 403,,,,,,,,,,,,,,,,,Hackensack,,,,,New Jersey,,,,,7601,,Yes,Home,"Mailing

Street Address",,Lily_Kang_920_Arcadia_Place,1,United States of America (+1),(201) 653-9872,,Landline,Public,Yes,Home,,Lily_Kang_HOME_Primary,lilykang@yahoo.com,,Public,Yes,Home,,Lily_Kang_HOME_Primary
21424,21222,United States of America,,Amber,,Vasser,,Regular,,12/15/2015,,Training_Specialist,Training Specialist,Training Specialist,Chicago,,FT,,40,40,Salaried,,8810,12/1/2015,USA,2345 Talisman Ave,Apt 821,,,,,,,,,,,,,,,,,Chicago,,,,,Illinois,,,,,60632,,Yes,Home,"Mailing

Street Address",,Amber_Vasser_2345_Talisman_Ave,1,United States of America (+1),(773) 864-8796,,Landline,Public,Yes,Work,,Amber_Vasser_WORK_Primary,avasser@hcm.show,,Public,Yes,Work,,Amber_Vasser_WORK_Primary
21425,21073,United States of America,,Wesley,,Kingston,,Regular,,7/6/2015,,Accounting_Specialist_AR,Accounting Specialist - AR,Accounting Specialist - AR,New_York,,FT,,40,40,Salaried,,8803,7/6/2015,USA,681 Henry Street,Apt 5,,,,,,,,,,,,,,,,,Brooklyn,,,,,New York,,,,,11201,,Yes,Home,"Mailing

Street Address",,Wesley_Kingston_681_Henry_Street,1,United States of America (+1),(718) 659-2509,,Landline,,Yes,Home,,Wesley_Kingston_HOME_Primary,wtheking@gmail.com,,,Yes,Home,,Wesley_Kingston_HOME_Primary
